codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;sexo;tramo_fonasa;beneficiarios
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;Mujer;D;4262
13;Metropolitana de Santiago;13118;Macul;Urbana;Mujer;D;16387
13;Metropolitana de Santiago;13119;Maipú;Urbana;Mujer;D;50509
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;Mujer;D;1235
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;Mujer;D;463
14;Los Ríos;14106;Mariquina;Rural;Mujer;D;1824
2;Antofagasta;2302;María Elena;Rural;Mujer;D;397
13;Metropolitana de Santiago;13504;María Pinto;Rural;Mujer;D;1378
7;Maule;7105;Maule;Mixta;Mujer;D;2850
10;Los Lagos;10108;Maullín;Rural;Mujer;D;930
2;Antofagasta;2102;Mejillones;Rural;Mujer;D;1118
9;La Araucanía;9110;Melipeuco;Rural;Mujer;D;505
13;Metropolitana de Santiago;13501;Melipilla;Urbana;Mujer;D;11128
7;Maule;7304;Molina;Mixta;Mujer;D;4351
4;Coquimbo;4303;Monte Patria;Rural;Mujer;D;2769
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;Mujer;D;2619
8;Biobío;8305;Mulchén;Mixta;Mujer;D;2270
14;Los Ríos;14105;Máfil;Mixta;Mujer;D;829
8;Biobío;8306;Nacimiento;Mixta;Mujer;D;2341
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;Mujer;D;1166
12;Magallanes y de la Antártica Chilena;12401;Natales;Rural;Mujer;D;3165
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;Mujer;D;673
8;Biobío;8307;Negrete;Rural;Mujer;D;787
16;Ñuble;16204;Ninhue;Rural;Mujer;D;339
5;Valparaíso;5506;Nogales;Rural;Mujer;D;2509
9;La Araucanía;9111;Nueva Imperial;Mixta;Mujer;D;2514
11;Aysén del General Carlos Ibáñez del Campo;11302;O'Higgins;Rural;Mujer;D;15
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;Mujer;D;1251
2;Antofagasta;2202;Ollagüe;Rural;Mujer;D;11
5;Valparaíso;5803;Olmué;Rural;Mujer;D;1528
10;Los Lagos;10301;Osorno;Urbana;Mujer;D;15057
4;Coquimbo;4301;Ovalle;Urbana;Mujer;D;11660
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;Mujer;D;6763
9;La Araucanía;9112;Padre Las Casas;Mixta;Mujer;D;6502
4;Coquimbo;4105;Paiguano;Rural;Mujer;D;300
14;Los Ríos;14107;Paillaco;Rural;Mujer;D;1650
13;Metropolitana de Santiago;13404;Paine;Mixta;Mujer;D;7060
10;Los Lagos;10404;Palena;Rural;Mujer;D;114
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;Mujer;D;1059
14;Los Ríos;14108;Panguipulli;Rural;Mujer;D;2823
5;Valparaíso;5704;Panquehue;Rural;Mujer;D;711
5;Valparaíso;5403;Papudo;Rural;Mujer;D;587
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;Mujer;D;383
7;Maule;7404;Parral;Mixta;Mujer;D;3168
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;Mujer;D;11139
7;Maule;7106;Pelarco;Rural;Mujer;D;828
7;Maule;7203;Pelluhue;Rural;Mujer;D;666
16;Ñuble;16105;Pemuco;Rural;Mujer;D;597
7;Maule;7107;Pencahue;Rural;Mujer;D;728
8;Biobío;8107;Penco;Mixta;Mujer;D;4586
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;Mujer;D;1073
9;La Araucanía;9113;Perquenco;Rural;Mujer;D;409
5;Valparaíso;5404;Petorca;Rural;Mujer;D;842
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;Mujer;D;1114
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;Mujer;D;9534
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;Mujer;D;22107
1;Tarapacá;1405;Pica;Rural;Mujer;D;652
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;Mujer;D;1538
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;Mujer;D;907
16;Ñuble;16106;Pinto;Rural;Mujer;D;849
13;Metropolitana de Santiago;13202;Pirque;Rural;Mujer;D;2802
9;La Araucanía;9114;Pitrufquén;Mixta;Mujer;D;2156
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;Mujer;D;774
16;Ñuble;16205;Portezuelo;Rural;Mujer;D;330
12;Magallanes y de la Antártica Chilena;12301;Porvenir;Rural;Mujer;D;760
1;Tarapacá;1401;Pozo Almonte;Rural;Mujer;D;1475
12;Magallanes y de la Antártica Chilena;12302;Primavera;Rural;Mujer;D;7
13;Metropolitana de Santiago;13123;Providencia;Urbana;Mujer;D;13816
5;Valparaíso;5105;Puchuncaví;Mixta;Mujer;D;1863
9;La Araucanía;9115;Pucón;Rural;Mujer;D;3250
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;Mujer;D;25587
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;Mujer;D;52505
10;Los Lagos;10101;Puerto Montt;Urbana;Mujer;D;30389
10;Los Lagos;10302;Puerto Octay;Rural;Mujer;D;638
10;Los Lagos;10109;Puerto Varas;Mixta;Mujer;D;5110
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;Mujer;D;327
4;Coquimbo;4304;Punitaqui;Rural;Mujer;D;1023
12;Magallanes y de la Antártica Chilena;12101;Punta Arenas;Urbana;Mujer;D;15841
10;Los Lagos;10206;Puqueldón;Rural;Mujer;D;357
10;Los Lagos;10303;Purranque;Rural;Mujer;D;1686
9;La Araucanía;9208;Purén;Rural;Mujer;D;468
5;Valparaíso;5705;Putaendo;Mixta;Mujer;D;1373
15;Arica y Parinacota;15201;Putre;Rural;Mujer;D;45
10;Los Lagos;10304;Puyehue;Rural;Mujer;D;1004
10;Los Lagos;10207;Queilén;Rural;Mujer;D;369
10;Los Lagos;10208;Quellón;Mixta;Mujer;D;3748
10;Los Lagos;10209;Quemchi;Rural;Mujer;D;878
8;Biobío;8308;Quilaco;Rural;Mujer;D;257
13;Metropolitana de Santiago;13125;Quilicura;Urbana;Mujer;D;24753
8;Biobío;8309;Quilleco;Rural;Mujer;D;749
5;Valparaíso;5501;Quillota;Urbana;Mujer;D;9377
16;Ñuble;16107;Quillón;Mixta;Mujer;D;1195
5;Valparaíso;5801;Quilpué;Urbana;Mujer;D;15367
10;Los Lagos;10210;Quinchao;Rural;Mujer;D;566
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;Mujer;D;1169
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;Mujer;D;12484
5;Valparaíso;5107;Quintero;Mixta;Mujer;D;2251
16;Ñuble;16201;Quirihue;Mixta;Mujer;D;605
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;Mujer;D;26349
16;Ñuble;16206;Ranquil;Rural;Mujer;D;512
7;Maule;7305;Rauco;Rural;Mujer;D;846
13;Metropolitana de Santiago;13127;Recoleta;Urbana;Mujer;D;14369
9;La Araucanía;9209;Renaico;Mixta;Mujer;D;829
13;Metropolitana de Santiago;13128;Renca;Urbana;Mujer;D;15472
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;Mujer;D;5986
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;Mujer;D;2786
7;Maule;7405;Retiro;Rural;Mujer;D;1291
5;Valparaíso;5303;Rinconada;Rural;Mujer;D;1101
7;Maule;7306;Romeral;Mixta;Mujer;D;1431
14;Los Ríos;14204;Río Bueno;Mixta;Mujer;D;2426
7;Maule;7108;Río Claro;Rural;Mujer;D;1040
4;Coquimbo;4305;Río Hurtado;Rural;Mujer;D;387
11;Aysén del General Carlos Ibáñez del Campo;11402;Río Ibáñez;Rural;Mujer;D;68
10;Los Lagos;10305;Río Negro;Rural;Mujer;D;971
12;Magallanes y de la Antártica Chilena;12103;Río Verde;Rural;Mujer;D;2
9;La Araucanía;9116;Saavedra;Rural;Mujer;D;519
7;Maule;7307;Sagrada Familia;Rural;Mujer;D;1803
4;Coquimbo;4204;Salamanca;Rural;Mujer;D;1896
5;Valparaíso;5601;San Antonio;Urbana;Mujer;D;9540
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;Mujer;D;27894
16;Ñuble;16301;San Carlos;Mixta;Mujer;D;3934
7;Maule;7109;San Clemente;Rural;Mujer;D;3034
5;Valparaíso;5304;San Esteban;Mixta;Mujer;D;1738
16;Ñuble;16304;San Fabián;Rural;Mujer;D;353
5;Valparaíso;5701;San Felipe;Urbana;Mujer;D;6912
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;Mujer;D;8416
12;Magallanes y de la Antártica Chilena;12104;San Gregorio;Rural;Mujer;D;5
16;Ñuble;16108;San Ignacio;Rural;Mujer;D;1022
7;Maule;7406;San Javier;Mixta;Mujer;D;3624
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;Mujer;D;10114
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;Mujer;D;1275
10;Los Lagos;10306;San Juan de la Costa;Rural;Mujer;D;456
13;Metropolitana de Santiago;13130;San Miguel;Urbana;Mujer;D;15238
16;Ñuble;16305;San Nicolás;Rural;Mujer;D;1034
10;Los Lagos;10307;San Pablo;Rural;Mujer;D;748
13;Metropolitana de Santiago;13505;San Pedro;Rural;Mujer;D;908
2;Antofagasta;2203;San Pedro de Atacama;Rural;Mujer;D;1779
8;Biobío;8108;San Pedro de la Paz;Urbana;Mujer;D;10784
7;Maule;7110;San Rafael;Rural;Mujer;D;845
13;Metropolitana de Santiago;13131;San Ramón;Urbana;Mujer;D;7397
8;Biobío;8310;San Rosendo;Rural;Mujer;D;370
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;Mujer;D;4531
8;Biobío;8311;Santa Bárbara;Rural;Mujer;D;1092
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;Mujer;D;3785
8;Biobío;8109;Santa Juana;Mixta;Mujer;D;726
5;Valparaíso;5706;Santa María;Mixta;Mujer;D;1402
13;Metropolitana de Santiago;13101;Santiago;Urbana;Mujer;D;46447
5;Valparaíso;5606;Santo Domingo;Rural;Mujer;D;1375
2;Antofagasta;2103;Sierra Gorda;Rural;Mujer;D;103
13;Metropolitana de Santiago;13601;Talagante;Urbana;Mujer;D;7189
7;Maule;7101;Talca;Urbana;Mujer;D;23528
8;Biobío;8110;Talcahuano;Urbana;Mujer;D;15913
2;Antofagasta;2104;Taltal;Rural;Mujer;D;746
9;La Araucanía;9101;Temuco;Urbana;Mujer;D;27763
7;Maule;7308;Teno;Rural;Mujer;D;2457
9;La Araucanía;9117;Teodoro Schmidt;Rural;Mujer;D;778
3;Atacama;3103;Tierra Amarilla;Rural;Mujer;D;1885
13;Metropolitana de Santiago;13303;Tiltil;Rural;Mujer;D;1853
12;Magallanes y de la Antártica Chilena;12303;Timaukel;Rural;Mujer;D;9
8;Biobío;8207;Tirúa;Rural;Mujer;D;674
2;Antofagasta;2301;Tocopilla;Rural;Mujer;D;1457
9;La Araucanía;9118;Toltén;Rural;Mujer;D;483
8;Biobío;8111;Tomé;Urbana;Mujer;D;5261
12;Magallanes y de la Antártica Chilena;12402;Torres del Paine;Rural;Mujer;D;14
11;Aysén del General Carlos Ibáñez del Campo;11303;Tortel;Rural;Mujer;D;9
9;La Araucanía;9210;Traiguén;Mixta;Mujer;D;860
16;Ñuble;16207;Treguaco;Rural;Mujer;D;489
8;Biobío;8312;Tucapel;Rural;Mujer;D;1369
14;Los Ríos;14101;Valdivia;Urbana;Mujer;D;16689
3;Atacama;3301;Vallenar;Mixta;Mujer;D;5734
5;Valparaíso;5101;Valparaíso;Urbana;Mujer;D;28118
7;Maule;7309;Vichuquén;Rural;Mujer;D;313
9;La Araucanía;9211;Victoria;Mixta;Mujer;D;2831
4;Coquimbo;4106;Vicuña;Rural;Mujer;D;2175
9;La Araucanía;9119;Vilcún;Rural;Mujer;D;2052
7;Maule;7407;Villa Alegre;Mixta;Mujer;D;1430
5;Valparaíso;5804;Villa Alemana;Urbana;Mujer;D;12428
9;La Araucanía;9120;Villarrica;Mixta;Mujer;D;6008
13;Metropolitana de Santiago;13132;Vitacura;Urbana;Mujer;D;3896
5;Valparaíso;5109;Viña del Mar;Urbana;Mujer;D;30747
7;Maule;7408;Yerbas Buenas;Rural;Mujer;D;1468
8;Biobío;8313;Yumbel;Mixta;Mujer;D;1438
16;Ñuble;16109;Yungay;Mixta;Mujer;D;1164
5;Valparaíso;5405;Zapallar;Rural;Mujer;D;1021
16;Ñuble;16303;Ñiquén;Rural;Mujer;D;631
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;Mujer;D;18087
